object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_23,28,Image_0_30,otm,48,3,0.495,0.333,0.398,118.157
Nails_23,28,Image_1,otm,48,3,0.388,0.43,0.408,104.078
Nails_23,28,Image_10,otm,48,3,0.469,0.661,0.549,207.475
Nails_23,28,Image_2,otm,48,3,0.745,0.417,0.535,162.584
Nails_23,28,Image_3,otm,48,3,0.32,0.308,0.314,132.796
Nails_23,28,Image_4,otm,48,3,0.455,0.69,0.548,246.55
Nails_23,28,Image_5,otm,48,3,0.361,0.538,0.432,222.045
Nails_23,28,Image_6,otm,48,3,0.712,0.489,0.58,118.565
Nails_23,28,Image_7,otm,48,3,0.447,0.795,0.573,218.046
Nails_23,28,Image_8,otm,48,3,0.626,0.708,0.665,187.3
Nails_23,28,Image_9,otm,48,3,0.546,0.861,0.668,226.1
Nails_23,384,Image_0_30,otm,48,3,0.103,1.0,0.187,113.851
Nails_23,384,Image_1,otm,48,3,0.098,1.0,0.178,113.26
Nails_23,384,Image_10,otm,48,3,0.103,0.96,0.185,153.664
Nails_23,384,Image_2,otm,48,3,0.142,1.0,0.249,82.302
Nails_23,384,Image_3,otm,48,3,0.099,1.0,0.179,127.62
Nails_23,384,Image_4,otm,48,3,0.094,1.0,0.173,140.317
Nails_23,384,Image_5,otm,48,3,0.096,1.0,0.175,152.78
Nails_23,384,Image_6,otm,48,3,0.092,0.957,0.169,160.417
Nails_23,384,Image_7,otm,48,3,0.087,1.0,0.161,148.313
Nails_23,384,Image_8,otm,48,3,0.095,1.0,0.173,133.115
Nails_23,384,Image_9,otm,48,3,0.092,1.0,0.169,164.345
Nails_23,45,Image_0_30,otm,48,3,0.287,0.735,0.413,104.147
Nails_23,45,Image_1,otm,48,3,0.406,0.871,0.554,46.181
Nails_23,45,Image_10,otm,48,3,0.281,0.915,0.43,199.206
Nails_23,45,Image_2,otm,48,3,0.543,0.735,0.625,58.661
Nails_23,45,Image_3,otm,48,3,0.201,0.929,0.331,207.46
Nails_23,45,Image_4,otm,48,3,0.301,0.917,0.454,169.53
Nails_23,45,Image_5,otm,48,3,0.262,0.958,0.412,199.093
Nails_23,45,Image_6,otm,48,3,0.28,0.946,0.432,168.699
Nails_23,45,Image_7,otm,48,3,0.212,1.0,0.351,238.443
Nails_23,45,Image_8,otm,48,3,0.298,0.985,0.457,156.997
Nails_23,45,Image_9,otm,48,3,0.243,0.973,0.389,228.505
Nails_32,28,Image_0_30,otm,48,3,0.719,0.507,0.595,216.163
Nails_32,28,Image_1,otm,48,3,0.502,0.612,0.552,180.364
Nails_32,28,Image_10,otm,48,3,0.518,0.81,0.632,295.765
Nails_32,28,Image_2,otm,48,3,0.807,0.42,0.553,220.564
Nails_32,28,Image_3,otm,48,3,0.578,0.489,0.53,152.435
Nails_32,28,Image_4,otm,48,3,0.504,0.684,0.58,282.256
Nails_32,28,Image_5,otm,48,3,0.486,0.819,0.61,275.644
Nails_32,28,Image_6,otm,48,3,0.391,0.385,0.388,196.874
Nails_32,28,Image_7,otm,48,3,0.556,0.667,0.606,212.339
Nails_32,28,Image_8,otm,48,3,0.641,0.542,0.587,164.544
Nails_32,28,Image_9,otm,48,3,0.494,0.709,0.582,267.321
Nails_32,384,Image_0_30,otm,48,3,0.101,1.0,0.184,147.953
Nails_32,384,Image_1,otm,48,3,0.101,1.0,0.184,138.161
Nails_32,384,Image_10,otm,48,3,0.101,0.96,0.183,186.796
Nails_32,384,Image_2,otm,48,3,0.151,1.0,0.263,67.84
Nails_32,384,Image_3,otm,48,3,0.106,1.0,0.192,137.705
Nails_32,384,Image_4,otm,48,3,0.09,1.0,0.165,182.824
Nails_32,384,Image_5,otm,48,3,0.095,1.0,0.174,189.988
Nails_32,384,Image_6,otm,48,3,0.094,0.957,0.172,182.725
Nails_32,384,Image_7,otm,48,3,0.091,1.0,0.167,179.117
Nails_32,384,Image_8,otm,48,3,0.103,1.0,0.187,148.307
Nails_32,384,Image_9,otm,48,3,0.1,1.0,0.182,175.549
Nails_32,45,Image_0_30,otm,48,3,0.352,0.912,0.508,137.349
Nails_32,45,Image_1,otm,48,3,0.509,0.903,0.651,49.656
Nails_32,45,Image_10,otm,48,3,0.306,0.915,0.459,232.546
Nails_32,45,Image_2,otm,48,3,0.528,0.691,0.599,69.74
Nails_32,45,Image_3,otm,48,3,0.278,0.971,0.432,201.975
Nails_32,45,Image_4,otm,48,3,0.271,0.819,0.407,193.419
Nails_32,45,Image_5,otm,48,3,0.283,0.958,0.437,212.541
Nails_32,45,Image_6,otm,48,3,0.297,0.946,0.452,200.535
Nails_32,45,Image_7,otm,48,3,0.234,0.971,0.377,258.894
Nails_32,45,Image_8,otm,48,3,0.26,0.941,0.408,194.579
Nails_32,45,Image_9,otm,48,3,0.245,0.919,0.386,262.635
Nails_32,68,Image_0_30,otm,48,3,0.241,0.941,0.384,154.873
Nails_32,68,Image_1,otm,48,3,0.361,0.923,0.519,99.634
Nails_32,68,Image_10,otm,48,3,0.18,0.923,0.301,227.505
Nails_32,68,Image_2,otm,48,3,0.488,0.804,0.607,60.481
Nails_32,68,Image_3,otm,48,3,0.237,1.0,0.383,193.608
Nails_32,68,Image_4,otm,48,3,0.162,0.922,0.276,228.277
Nails_32,68,Image_5,otm,48,3,0.19,1.0,0.32,196.57
Nails_32,68,Image_6,otm,48,3,0.194,0.978,0.324,165.539
Nails_32,68,Image_7,otm,48,3,0.161,0.87,0.271,204.047
Nails_32,68,Image_8,otm,48,3,0.218,0.978,0.357,147.52
Nails_32,68,Image_9,otm,48,3,0.181,0.918,0.302,202.277
Nuts,28,Image_0_50,otm,48,3,0.888,0.929,0.908,42.263
Nuts,28,Image_1,otm,48,3,0.84,0.898,0.868,48.116
Nuts,28,Image_10,otm,48,3,0.897,0.918,0.907,43.659
Nuts,28,Image_2,otm,48,3,0.915,0.966,0.94,42.084
Nuts,28,Image_3,otm,48,3,0.892,0.922,0.907,55.635
Nuts,28,Image_4,otm,48,3,0.92,0.899,0.909,44.489
Nuts,28,Image_5,otm,48,3,0.961,0.881,0.919,35.383
Nuts,28,Image_6,otm,48,3,0.931,0.953,0.942,47.295
Nuts,28,Image_7,otm,48,3,0.878,0.908,0.893,43.871
Nuts,28,Image_8,otm,48,3,0.903,0.903,0.903,52.212
Nuts,28,Image_9,otm,48,3,0.862,0.9,0.88,47.667
Nuts,384,Image_0_50,otm,48,3,0.706,1.0,0.828,6.807
Nuts,384,Image_1,otm,48,3,0.7,1.0,0.824,7.05
Nuts,384,Image_10,otm,48,3,0.714,1.0,0.833,3.748
Nuts,384,Image_2,otm,48,3,0.889,1.0,0.941,2.685
Nuts,384,Image_3,otm,48,3,0.789,1.0,0.882,8.226
Nuts,384,Image_4,otm,48,3,0.786,1.0,0.88,4.727
Nuts,384,Image_5,otm,48,3,0.917,0.846,0.88,2.989
Nuts,384,Image_6,otm,48,3,0.833,0.833,0.833,3.727
Nuts,384,Image_7,otm,48,3,1.0,0.857,0.923,2.47
Nuts,384,Image_8,otm,48,3,0.75,0.938,0.833,6.674
Nuts,384,Image_9,otm,48,3,1.0,0.571,0.727,2.137
Nuts,45,Image_0_50,otm,48,3,0.918,0.978,0.947,28.939
Nuts,45,Image_1,otm,48,3,0.907,0.951,0.929,12.317
Nuts,45,Image_10,otm,48,3,0.921,0.921,0.921,14.848
Nuts,45,Image_2,otm,48,3,0.902,0.902,0.902,15.765
Nuts,45,Image_3,otm,48,3,1.0,0.944,0.971,6.557
Nuts,45,Image_4,otm,48,3,1.0,0.909,0.952,11.24
Nuts,45,Image_5,otm,48,3,0.963,0.765,0.852,6.2
Nuts,45,Image_6,otm,48,3,1.0,0.917,0.957,8.832
Nuts,45,Image_7,otm,48,3,0.96,0.857,0.906,5.3
Nuts,45,Image_8,otm,48,3,0.964,0.9,0.931,10.825
Nuts,45,Image_9,otm,48,3,0.941,0.842,0.889,11.042
Pins2,28,Image_0,otm,48,3,1.0,0.79,0.883,99.662
Pins2,28,Image_1,otm,48,3,0.993,0.843,0.912,102.123
Pins2,28,Image_10,otm,48,3,1.0,0.677,0.807,65.265
Pins2,28,Image_2,otm,48,3,1.0,0.877,0.935,102.751
Pins2,28,Image_3,otm,48,3,1.0,0.855,0.922,99.237
Pins2,28,Image_4,otm,48,3,1.0,0.796,0.886,69.386
Pins2,28,Image_5,otm,48,3,1.0,0.831,0.908,106.774
Pins2,28,Image_6,otm,48,3,1.0,0.816,0.899,97.904
Pins2,28,Image_7,otm,48,3,1.0,0.821,0.902,97.708
Pins2,28,Image_8,otm,48,3,1.0,0.708,0.829,58.516
Pins2,28,Image_9,otm,48,3,1.0,0.61,0.758,46.443
Pins2,384,Image_0,otm,48,3,0.882,0.938,0.909,4.857
Pins2,384,Image_1,otm,48,3,0.889,0.889,0.889,3.18
Pins2,384,Image_10,otm,48,3,0.917,1.0,0.957,2.766
Pins2,384,Image_2,otm,48,3,0.923,1.0,0.96,2.239
Pins2,384,Image_3,otm,48,3,0.889,0.889,0.889,2.72
Pins2,384,Image_4,otm,48,3,1.0,1.0,1.0,1.652
Pins2,384,Image_5,otm,48,3,0.778,1.0,0.875,2.969
Pins2,384,Image_6,otm,48,3,0.769,1.0,0.87,3.612
Pins2,384,Image_7,otm,48,3,0.667,1.0,0.8,4.248
Pins2,45,Image_0,otm,48,3,1.0,0.576,0.731,8.661
Pins2,45,Image_1,otm,48,3,1.0,0.592,0.743,17.065
Pins2,45,Image_10,otm,48,3,1.0,0.63,0.773,9.695
Pins2,45,Image_2,otm,48,3,1.0,0.611,0.759,19.372
Pins2,45,Image_3,otm,48,3,1.0,0.671,0.803,21.21
Pins2,45,Image_4,otm,48,3,1.0,0.58,0.734,14.025
Pins2,45,Image_5,otm,48,3,1.0,0.681,0.81,20.206
Pins2,45,Image_6,otm,48,3,1.0,0.662,0.796,16.894
Pins2,45,Image_7,otm,48,3,1.0,0.667,0.8,16.135
Pins2,45,Image_8,otm,48,3,1.0,0.667,0.8,13.861
Pins2,45,Image_9,otm,48,3,1.0,0.638,0.779,12.081
Pins2,68,Image_0,otm,48,3,1.0,0.75,0.857,9.332
Pins2,68,Image_1,otm,48,3,1.0,0.812,0.897,9.858
Pins2,68,Image_10,otm,48,3,1.0,0.771,0.871,10.885
Pins2,68,Image_2,otm,48,3,1.0,0.724,0.84,7.74
Pins2,68,Image_3,otm,48,3,1.0,0.767,0.868,7.764
Pins2,68,Image_4,otm,48,3,1.0,0.773,0.872,4.012
Pins2,68,Image_5,otm,48,3,1.0,0.711,0.831,9.072
Pins2,68,Image_6,otm,48,3,1.0,0.812,0.897,9.754
Pins2,68,Image_7,otm,48,3,1.0,0.8,0.889,10.431
Pins2,68,Image_8,otm,48,3,1.0,0.793,0.885,8.551
Pins2,68,Image_9,otm,48,3,1.0,0.793,0.885,9.608
Small_nails_23,28,Image_0,otm,48,3,0.607,0.347,0.442,26.068
Small_nails_23,28,Image_1,otm,48,3,1.0,0.611,0.758,47.737
Small_nails_23,28,Image_10,otm,48,3,0.804,0.5,0.616,35.407
Small_nails_23,28,Image_2,otm,48,3,0.94,0.543,0.689,33.5
Small_nails_23,28,Image_3,otm,48,3,0.719,0.451,0.554,40.727
Small_nails_23,28,Image_4,otm,48,3,0.763,0.598,0.671,28.993
Small_nails_23,28,Image_5,otm,48,3,0.867,0.547,0.671,46.809
Small_nails_23,28,Image_6,otm,48,3,0.791,0.576,0.667,45.104
Small_nails_23,28,Image_7,otm,48,3,0.862,0.549,0.671,47.723
Small_nails_23,28,Image_8,otm,48,3,0.852,0.591,0.698,47.706
Small_nails_23,28,Image_9,otm,48,3,0.955,0.708,0.813,23.398
Small_nails_23,384,Image_0,otm,48,3,1.0,0.682,0.811,8.212
Small_nails_23,384,Image_1,otm,48,3,1.0,0.529,0.692,4.146
Small_nails_23,384,Image_10,otm,48,3,1.0,0.5,0.667,2.388
Small_nails_23,384,Image_2,otm,48,3,0.75,0.353,0.48,3.304
Small_nails_23,384,Image_3,otm,48,3,0.875,0.5,0.636,3.437
Small_nails_23,384,Image_4,otm,48,3,1.0,0.65,0.788,6.626
Small_nails_23,384,Image_5,otm,48,3,1.0,0.714,0.833,9.675
Small_nails_23,384,Image_6,otm,48,3,1.0,0.643,0.783,3.103
Small_nails_23,384,Image_7,otm,48,3,1.0,0.6,0.75,3.492
Small_nails_23,384,Image_8,otm,48,3,1.0,0.6,0.75,1.944
Small_nails_23,384,Image_9,otm,48,3,0.75,0.429,0.545,1.944
Small_nails_23,45,Image_0,otm,48,3,0.952,0.526,0.678,8.813
Small_nails_23,45,Image_1,otm,48,3,1.0,0.676,0.807,8.433
Small_nails_23,45,Image_10,otm,48,3,0.852,0.742,0.793,13.396
Small_nails_23,45,Image_2,otm,48,3,1.0,0.516,0.681,5.334
Small_nails_23,45,Image_3,otm,48,3,0.966,0.803,0.877,34.682
Small_nails_23,45,Image_4,otm,48,3,1.0,0.765,0.867,12.6
Small_nails_23,45,Image_5,otm,48,3,0.963,0.839,0.897,16.669
Small_nails_23,45,Image_6,otm,48,3,0.903,0.8,0.848,15.93
Small_nails_23,45,Image_7,otm,48,3,0.967,0.906,0.935,12.532
Small_nails_23,45,Image_8,otm,48,3,0.88,0.786,0.83,12.523
Small_nails_23,45,Image_9,otm,48,3,0.95,0.679,0.792,8.62
Small_nails_23,68,Image_0,otm,48,3,0.778,0.477,0.592,20.054
Small_nails_23,68,Image_1,otm,48,3,0.931,0.675,0.783,17.821
Small_nails_23,68,Image_10,otm,48,3,0.857,0.686,0.762,12.834
Small_nails_23,68,Image_2,otm,48,3,1.0,0.581,0.735,7.651
Small_nails_23,68,Image_3,otm,48,3,0.864,0.576,0.691,13.202
Small_nails_23,68,Image_4,otm,48,3,0.963,0.65,0.776,12.612
Small_nails_23,68,Image_5,otm,48,3,0.939,0.756,0.838,17.35
Small_nails_23,68,Image_6,otm,48,3,0.923,0.727,0.814,11.862
Small_nails_23,68,Image_7,otm,48,3,0.917,0.71,0.8,13.79
Small_nails_23,68,Image_8,otm,48,3,1.0,0.621,0.766,7.885
Small_nails_23,68,Image_9,otm,48,3,0.852,0.719,0.78,15.632
Small_nails_32,28,Image_0,otm,48,3,0.603,0.418,0.494,15.983
Small_nails_32,28,Image_1,otm,48,3,1.0,0.611,0.758,47.579
Small_nails_32,28,Image_10,otm,48,3,0.804,0.411,0.544,29.331
Small_nails_32,28,Image_2,otm,48,3,0.986,0.629,0.768,46.618
Small_nails_32,28,Image_3,otm,48,3,0.833,0.549,0.662,49.287
Small_nails_32,28,Image_4,otm,48,3,0.808,0.608,0.694,44.653
Small_nails_32,28,Image_5,otm,48,3,0.942,0.684,0.793,25.609
Small_nails_32,28,Image_6,otm,48,3,0.792,0.62,0.695,43.448
Small_nails_32,28,Image_7,otm,48,3,0.822,0.659,0.732,51.556
Small_nails_32,28,Image_8,otm,48,3,0.866,0.659,0.748,30.763
Small_nails_32,28,Image_9,otm,48,3,0.875,0.708,0.783,51.677
Small_nails_32,384,Image_0,otm,48,3,1.0,0.682,0.811,9.512
Small_nails_32,384,Image_1,otm,48,3,0.867,0.765,0.812,5.965
Small_nails_32,384,Image_10,otm,48,3,0.889,0.8,0.842,3.41
Small_nails_32,384,Image_2,otm,48,3,1.0,0.647,0.786,4.41
Small_nails_32,384,Image_3,otm,48,3,1.0,0.786,0.88,3.029
Small_nails_32,384,Image_4,otm,48,3,1.0,0.6,0.75,5.422
Small_nails_32,384,Image_5,otm,48,3,1.0,0.571,0.727,5.509
Small_nails_32,384,Image_6,otm,48,3,0.889,0.571,0.696,4.505
Small_nails_32,384,Image_7,otm,48,3,0.857,0.6,0.706,3.138
Small_nails_32,384,Image_8,otm,48,3,1.0,0.6,0.75,1.791
Small_nails_32,384,Image_9,otm,48,3,1.0,0.857,0.923,2.169
Small_nails_32,45,Image_0,otm,48,3,0.947,0.474,0.632,9.27
Small_nails_32,45,Image_1,otm,48,3,0.935,0.853,0.892,20.606
Small_nails_32,45,Image_10,otm,48,3,0.935,0.935,0.935,16.26
Small_nails_32,45,Image_2,otm,48,3,1.0,0.677,0.808,7.093
Small_nails_32,45,Image_3,otm,48,3,0.969,0.887,0.926,34.103
Small_nails_32,45,Image_4,otm,48,3,0.906,0.853,0.879,9.362
Small_nails_32,45,Image_5,otm,48,3,0.963,0.839,0.897,17.268
Small_nails_32,45,Image_6,otm,48,3,1.0,0.8,0.889,14.75
Small_nails_32,45,Image_7,otm,48,3,0.929,0.812,0.867,8.368
Small_nails_32,45,Image_8,otm,48,3,0.96,0.857,0.906,6.2
Small_nails_32,45,Image_9,otm,48,3,0.897,0.929,0.912,16.927
Small_nails_32,68,Image_0,otm,48,3,0.97,0.727,0.831,17.08
Small_nails_32,68,Image_1,otm,48,3,0.971,0.825,0.892,15.476
Small_nails_32,68,Image_10,otm,48,3,0.722,0.743,0.732,17.454
Small_nails_32,68,Image_2,otm,48,3,0.967,0.674,0.795,18.349
Small_nails_32,68,Image_3,otm,48,3,0.962,0.758,0.847,15.862
Small_nails_32,68,Image_4,otm,48,3,0.964,0.675,0.794,21.887
Small_nails_32,68,Image_5,otm,48,3,0.966,0.683,0.8,27.276
Small_nails_32,68,Image_6,otm,48,3,1.0,0.606,0.755,11.454
Small_nails_32,68,Image_7,otm,48,3,0.923,0.774,0.842,13.783
Small_nails_32,68,Image_8,otm,48,3,0.957,0.759,0.846,9.109
Small_nails_32,68,Image_9,otm,48,3,0.824,0.875,0.848,14.806
Nails_23,68,Image_0_30,otm,48,3,0.256,0.804,0.389,119.164
Nails_23,68,Image_1,otm,48,3,0.306,0.846,0.449,98.318
Nails_23,68,Image_10,otm,48,3,0.196,0.942,0.325,225.186
Nails_23,68,Image_2,otm,48,3,0.433,0.882,0.581,63.946
Nails_23,68,Image_3,otm,48,3,0.16,0.961,0.275,216.814
Nails_23,68,Image_4,otm,48,3,0.185,1.0,0.313,240.648
Nails_23,68,Image_5,otm,48,3,0.16,1.0,0.276,257.825
Nails_23,68,Image_6,otm,48,3,0.176,0.957,0.297,186.218
Nails_23,68,Image_7,otm,48,3,0.138,1.0,0.242,192.114
Nails_23,68,Image_8,otm,48,3,0.237,1.0,0.383,150.268
Nails_23,68,Image_9,otm,48,3,0.163,1.0,0.28,255.423
Nuts,68,Image_0_50,otm,48,3,0.844,1.0,0.916,25.238
Nuts,68,Image_1,otm,48,3,0.875,0.966,0.918,8.149
Nuts,68,Image_10,otm,48,3,0.879,0.967,0.921,11.094
Nuts,68,Image_2,otm,48,3,1.0,0.933,0.966,12.965
Nuts,68,Image_3,otm,48,3,0.926,0.962,0.943,12.733
Nuts,68,Image_4,otm,48,3,1.0,0.885,0.939,5.513
Nuts,68,Image_5,otm,48,3,0.867,0.839,0.852,8.181
Nuts,68,Image_6,otm,48,3,1.0,0.828,0.906,8.455
Nuts,68,Image_7,otm,48,3,0.812,0.812,0.812,3.181
Nuts,68,Image_8,otm,48,3,0.893,1.0,0.943,11.335
Nuts,68,Image_9,otm,48,3,0.957,1.0,0.978,9.954
